State,ZIP Code,City,County,Type
Minnesota,ZIP Code 55332,Fairfax,Renville,Standard
Minnesota,ZIP Code 55333,Franklin,Renville,Standard
Minnesota,ZIP Code 55334,Gaylord,Sibley,Standard
Minnesota,ZIP Code 55335,Gibbon,Sibley,Standard
Minnesota,ZIP Code 55336,Glencoe,Mcleod,Standard
Minnesota,ZIP Code 55337,Burnsville,Dakota,Standard
Minnesota,ZIP Code 55338,Green Isle,Sibley,Standard
Minnesota,ZIP Code 55339,Hamburg,Carver,Standard
Minnesota,ZIP Code 55340,Hamel,Hennepin,Standard
Minnesota,ZIP Code 55341,Hanover,Wright,Standard
Minnesota,ZIP Code 55342,Hector,Renville,Standard
Minnesota,ZIP Code 55343,Hopkins,Hennepin,Standard
Minnesota,ZIP Code 55344,Eden Prairie,Hennepin,Standard
Minnesota,ZIP Code 55345,Minnetonka,Hennepin,Standard
Minnesota,ZIP Code 55346,Eden Prairie,Hennepin,Standard
Minnesota,ZIP Code 55347,Eden Prairie,Hennepin,Standard
Minnesota,ZIP Code 55349,Howard Lake,Wright,Standard
Minnesota,ZIP Code 55350,Hutchinson,Mcleod,Standard
Minnesota,ZIP Code 55352,Jordan,Scott,Standard
Minnesota,ZIP Code 55353,Kimball,Stearns,Standard
Minnesota,ZIP Code 55354,Lester Prairie,Mcleod,Standard
Minnesota,ZIP Code 55355,Litchfield,Meeker,Standard
Minnesota,ZIP Code 55356,Long Lake,Hennepin,Standard
Minnesota,ZIP Code 55357,Loretto,Hennepin,Standard
Minnesota,ZIP Code 55358,Maple Lake,Wright,Standard
Minnesota,ZIP Code 55359,Maple Plain,Hennepin,Standard
Minnesota,ZIP Code 55360,Mayer,Carver,Standard
Minnesota,ZIP Code 55361,Minnetonka Beach,Hennepin,P.O. Box
Minnesota,ZIP Code 55362,Monticello,Wright,Standard
Minnesota,ZIP Code 55363,Montrose,Wright,Standard
Minnesota,ZIP Code 55364,Mound,Hennepin,Standard
Minnesota,ZIP Code 55366,New Auburn,Sibley,P.O. Box
Minnesota,ZIP Code 55367,New Germany,Carver,Standard
Minnesota,ZIP Code 55368,Norwood Young America,Carver,Standard
Minnesota,ZIP Code 55369,Osseo,Hennepin,Standard
Minnesota,ZIP Code 55370,Plato,Mcleod,Standard
Minnesota,ZIP Code 55371,Princeton,Mille Lacs,Standard
Minnesota,ZIP Code 55372,Prior Lake,Scott,Standard
Minnesota,ZIP Code 55373,Rockford,Wright,Standard
Minnesota,ZIP Code 55374,Rogers,Hennepin,Standard
Minnesota,ZIP Code 55375,Saint Bonifacius,Hennepin,Standard
Minnesota,ZIP Code 55376,Saint Michael,Wright,Standard
