State,ZIP Code,City,County,Type
South Dakota,ZIP Code 57331,Dimock,Hutchinson,Standard
South Dakota,ZIP Code 57332,Emery,Hanson,Standard
South Dakota,ZIP Code 57334,Ethan,Davison,Standard
South Dakota,ZIP Code 57335,Fairfax,Gregory,Standard
South Dakota,ZIP Code 57337,Fedora,Miner,Standard
South Dakota,ZIP Code 57339,Fort Thompson,Buffalo,Standard
South Dakota,ZIP Code 57340,Fulton,Hanson,Standard
South Dakota,ZIP Code 57341,Gann Valley,Buffalo,Standard
South Dakota,ZIP Code 57342,Geddes,Charles Mix,Standard
South Dakota,ZIP Code 57344,Harrison,Douglas,Standard
South Dakota,ZIP Code 57345,Highmore,Hyde,Standard
South Dakota,ZIP Code 57346,Stephan,Hyde,Standard
South Dakota,ZIP Code 57348,Hitchcock,Beadle,Standard
South Dakota,ZIP Code 57349,Howard,Miner,Standard
South Dakota,ZIP Code 57350,Huron,Beadle,Standard
South Dakota,ZIP Code 57353,Iroquois,Kingsbury,Standard
South Dakota,ZIP Code 57354,Kaylor,Hutchinson,P.O. Box
South Dakota,ZIP Code 57355,Kimball,Brule,Standard
South Dakota,ZIP Code 57356,Lake Andes,Charles Mix,Standard
South Dakota,ZIP Code 57358,Lane,Jerauld,P.O. Box
South Dakota,ZIP Code 57359,Letcher,Sanborn,Standard
South Dakota,ZIP Code 57361,Marty,Charles Mix,P.O. Box
South Dakota,ZIP Code 57362,Miller,Hand,Standard
South Dakota,ZIP Code 57363,Mount Vernon,Davison,Standard
South Dakota,ZIP Code 57364,New Holland,Douglas,Standard
South Dakota,ZIP Code 57365,Oacoma,Lyman,Standard
South Dakota,ZIP Code 57366,Parkston,Hutchinson,Standard
South Dakota,ZIP Code 57367,Pickstown,Charles Mix,P.O. Box
South Dakota,ZIP Code 57368,Plankinton,Aurora,Standard
South Dakota,ZIP Code 57369,Platte,Charles Mix,Standard
South Dakota,ZIP Code 57370,Pukwana,Brule,Standard
South Dakota,ZIP Code 57371,Ree Heights,Hand,Standard
South Dakota,ZIP Code 57373,Saint Lawrence,Hand,Standard
South Dakota,ZIP Code 57374,Spencer,Mccook,Standard
South Dakota,ZIP Code 57375,Stickney,Aurora,Standard
South Dakota,ZIP Code 57376,Tripp,Hutchinson,Standard
South Dakota,ZIP Code 57379,Virgil,Beadle,Standard
South Dakota,ZIP Code 57380,Wagner,Charles Mix,Standard
South Dakota,ZIP Code 57381,Wessington,Beadle,Standard
South Dakota,ZIP Code 57382,Wessington Springs,Jerauld,Standard
South Dakota,ZIP Code 57383,White Lake,Aurora,Standard
South Dakota,ZIP Code 57384,Wolsey,Beadle,Standard
South Dakota,ZIP Code 57385,Woonsocket,Sanborn,Standard
South Dakota,ZIP Code 57386,Yale,Beadle,Standard
South Dakota,ZIP Code 57399,Huron,Beadle,Unique
South Dakota,ZIP Code 57401,Aberdeen,Brown,Standard
South Dakota,ZIP Code 57402,Aberdeen,Brown,P.O. Box
South Dakota,ZIP Code 57420,Akaska,Walworth,P.O. Box
South Dakota,ZIP Code 57421,Amherst,Marshall,Standard
South Dakota,ZIP Code 57422,Andover,Day,Standard
South Dakota,ZIP Code 57424,Ashton,Spink,Standard
South Dakota,ZIP Code 57426,Barnard,Brown,P.O. Box
South Dakota,ZIP Code 57427,Bath,Brown,Standard
South Dakota,ZIP Code 57428,Bowdle,Edmunds,Standard
South Dakota,ZIP Code 57429,Brentford,Spink,P.O. Box
South Dakota,ZIP Code 57430,Britton,Marshall,Standard
South Dakota,ZIP Code 57432,Claremont,Brown,Standard
South Dakota,ZIP Code 57433,Columbia,Brown,Standard
South Dakota,ZIP Code 57434,Conde,Spink,Standard
South Dakota,ZIP Code 57435,Cresbard,Faulk,Standard
South Dakota,ZIP Code 57436,Doland,Spink,Standard
South Dakota,ZIP Code 57437,Eureka,Mcpherson,Standard
South Dakota,ZIP Code 57438,Faulkton,Faulk,Standard
South Dakota,ZIP Code 57439,Ferney,Brown,P.O. Box
South Dakota,ZIP Code 57440,Frankfort,Spink,Standard
South Dakota,ZIP Code 57441,Frederick,Brown,Standard
South Dakota,ZIP Code 57442,Gettysburg,Potter,Standard
South Dakota,ZIP Code 57445,Groton,Brown,Standard
South Dakota,ZIP Code 57446,Hecla,Brown,Standard
South Dakota,ZIP Code 57448,Hosmer,Edmunds,Standard
South Dakota,ZIP Code 57449,Houghton,Brown,Standard
South Dakota,ZIP Code 57450,Hoven,Potter,Standard
South Dakota,ZIP Code 57451,Ipswich,Edmunds,Standard
South Dakota,ZIP Code 57452,Java,Walworth,Standard
South Dakota,ZIP Code 57454,Langford,Marshall,Standard
South Dakota,ZIP Code 57455,Lebanon,Potter,Standard
South Dakota,ZIP Code 57456,Leola,Mcpherson,Standard
South Dakota,ZIP Code 57457,Long Lake,Mcpherson,Standard
South Dakota,ZIP Code 57460,Mansfield,Brown,Standard
South Dakota,ZIP Code 57461,Mellette,Spink,Standard
South Dakota,ZIP Code 57465,Northville,Spink,Standard
South Dakota,ZIP Code 57466,Onaka,Faulk,Standard
South Dakota,ZIP Code 57467,Orient,Hand,Standard
