ZIP CODE,City,County,Type
ZIP Code 72132,Redfield,Jefferson,Standard
ZIP Code 72133,Reydell,Jefferson,P.O. Box
ZIP Code 72134,Roe,Monroe,Standard
ZIP Code 72135,Roland,Pulaski,Standard
ZIP Code 72136,Romance,White,Standard
ZIP Code 72137,Rose Bud,White,Standard
ZIP Code 72139,Russell,White,P.O. Box
ZIP Code 72140,Saint Charles,Arkansas,Standard
ZIP Code 72141,Scotland,Van Buren,Standard
ZIP Code 72142,Scott,Pulaski,Standard
ZIP Code 72143,Searcy,White,Standard
ZIP Code 72145,Searcy,White,P.O. Box
ZIP Code 72149,Searcy,White,Unique
ZIP Code 72150,Sheridan,Grant,Standard
ZIP Code 72152,Sherrill,Jefferson,Standard
ZIP Code 72153,Shirley,Van Buren,Standard
ZIP Code 72156,Solgohachia,Conway,Standard
ZIP Code 72157,Springfield,Conway,Standard
ZIP Code 72158,Benton,Saline,P.O. Box
ZIP Code 72160,Stuttgart,Arkansas,Standard
ZIP Code 72164,Sweet Home,Pulaski,P.O. Box
ZIP Code 72165,Thida,Independence,Standard
ZIP Code 72166,Tichnor,Arkansas,Standard
ZIP Code 72167,Traskwood,Saline,Standard
ZIP Code 72168,Tucker,Jefferson,Standard
ZIP Code 72169,Tupelo,Jackson,P.O. Box
ZIP Code 72170,Ulm,Prairie,P.O. Box
ZIP Code 72173,Vilonia,Faulkner,Standard
ZIP Code 72175,Wabbaseka,Jefferson,Standard
ZIP Code 72176,Ward,Lonoke,Standard
ZIP Code 72178,West Point,White,P.O. Box
ZIP Code 72179,Wilburn,Cleburne,Standard
ZIP Code 72180,Woodson,Pulaski,P.O. Box
ZIP Code 72181,Wooster,Faulkner,Standard
ZIP Code 72182,Wright,Jefferson,P.O. Box
ZIP Code 72183,Wrightsville,Pulaski,P.O. Box
ZIP Code 72190,North Little Rock,Pulaski,P.O. Box
ZIP Code 72199,North Little Rock,Pulaski,Unique
ZIP Code 72201,Little Rock,Pulaski,Standard
ZIP Code 72202,Little Rock,Pulaski,Standard
ZIP Code 72203,Little Rock,Pulaski,P.O. Box
ZIP Code 72204,Little Rock,Pulaski,Standard
ZIP Code 72205,Little Rock,Pulaski,Standard
ZIP Code 72206,Little Rock,Pulaski,Standard
ZIP Code 72207,Little Rock,Pulaski,Standard
ZIP Code 72209,Little Rock,Pulaski,Standard
ZIP Code 72210,Little Rock,Pulaski,Standard
ZIP Code 72211,Little Rock,Pulaski,Standard
ZIP Code 72212,Little Rock,Pulaski,Standard
ZIP Code 72214,Little Rock,Pulaski,P.O. Box
ZIP Code 72215,Little Rock,Pulaski,P.O. Box
ZIP Code 72216,Little Rock,Pulaski,P.O. Box
ZIP Code 72217,Little Rock,Pulaski,P.O. Box
ZIP Code 72219,Little Rock,Pulaski,P.O. Box
ZIP Code 72221,Little Rock,Pulaski,P.O. Box
ZIP Code 72222,Little Rock,Pulaski,P.O. Box
ZIP Code 72223,Little Rock,Pulaski,Standard
ZIP Code 72225,Little Rock,Pulaski,P.O. Box
ZIP Code 72227,Little Rock,Pulaski,Standard
ZIP Code 72231,Little Rock,Pulaski,P.O. Box
ZIP Code 72255,Little Rock,Pulaski,Unique
ZIP Code 72260,Little Rock,Pulaski,P.O. Box
ZIP Code 72295,Little Rock,Pulaski,P.O. Box
ZIP Code 72301,West Memphis,Crittenden,Standard
ZIP Code 72303,West Memphis,Crittenden,P.O. Box
ZIP Code 72310,Armorel,Mississippi,P.O. Box
ZIP Code 72311,Aubrey,Lee,P.O. Box
ZIP Code 72312,Barton,Phillips,P.O. Box
ZIP Code 72313,Bassett,Mississippi,P.O. Box
ZIP Code 72315,Blytheville,Mississippi,Standard
ZIP Code 72316,Blytheville,Mississippi,P.O. Box
ZIP Code 72319,Gosnell,Mississippi,P.O. Box
ZIP Code 72320,Brickeys,Lee,Standard
ZIP Code 72321,Burdette,Mississippi,P.O. Box
ZIP Code 72322,Caldwell,Saint Francis,P.O. Box
ZIP Code 72324,Cherry Valley,Cross,Standard
ZIP Code 72325,Clarkedale,Crittenden,P.O. Box
ZIP Code 72326,Colt,Saint Francis,Standard
ZIP Code 72327,Crawfordsville,Crittenden,Standard
ZIP Code 72328,Crumrod,Phillips,P.O. Box
ZIP Code 72329,Driver,Mississippi,P.O. Box
ZIP Code 72330,Dyess,Mississippi,Standard
ZIP Code 72331,Earle,Crittenden,Standard
ZIP Code 72332,Edmondson,Crittenden,P.O. Box
ZIP Code 72333,Elaine,Phillips,Standard
ZIP Code 72335,Forrest City,Saint Francis,Standard
ZIP Code 72336,Forrest City,Saint Francis,P.O. Box
ZIP Code 72338,Frenchmans Bayou,Mississippi,Standard
ZIP Code 72339,Gilmore,Crittenden,P.O. Box
ZIP Code 72340,Goodwin,Saint Francis,P.O. Box
ZIP Code 72341,Haynes,Lee,P.O. Box
ZIP Code 72342,Helena,Phillips,Standard
ZIP Code 72346,Heth,Saint Francis,Standard
ZIP Code 72347,Hickory Ridge,Cross,Standard
ZIP Code 72348,Hughes,Saint Francis,Standard
ZIP Code 72350,Joiner,Mississippi,Standard
ZIP Code 72351,Keiser,Mississippi,P.O. Box
ZIP Code 72352,La Grange,Lee,P.O. Box
ZIP Code 72353,Lambrook,Phillips,P.O. Box
ZIP Code 72354,Lepanto,Poinsett,Standard
ZIP Code 72355,Lexa,Phillips,Standard
ZIP Code 72358,Luxora,Mississippi,Standard
ZIP Code 72359,Madison,Saint Francis,P.O. Box
ZIP Code 72360,Marianna,Lee,Standard
ZIP Code 72364,Marion,Crittenden,Standard
ZIP Code 72365,Marked Tree,Poinsett,Standard
ZIP Code 72366,Marvell,Phillips,Standard
ZIP Code 72367,Mellwood,Phillips,P.O. Box
ZIP Code 72368,Moro,Lee,Standard
ZIP Code 72369,Oneida,Phillips,P.O. Box
ZIP Code 72370,Osceola,Mississippi,Standard
ZIP Code 72372,Palestine,Saint Francis,Standard
ZIP Code 72373,Parkin,Cross,Standard
ZIP Code 72374,Poplar Grove,Phillips,Standard
ZIP Code 72376,Proctor,Crittenden,Standard
ZIP Code 72377,Rivervale,Poinsett,P.O. Box
ZIP Code 72379,Snow Lake,Desha,P.O. Box
ZIP Code 72383,Turner,Phillips,P.O. Box
ZIP Code 72384,Turrell,Crittenden,Standard
ZIP Code 72386,Tyronza,Poinsett,Standard
ZIP Code 72387,Vanndale,Cross,P.O. Box
ZIP Code 72389,Wabash,Phillips,P.O. Box
ZIP Code 72390,West Helena,Phillips,Standard
ZIP Code 72391,West Ridge,Mississippi,P.O. Box
ZIP Code 72392,Wheatley,Saint Francis,Standard
ZIP Code 72394,Widener,Saint Francis,Standard
ZIP Code 72395,Wilson,Mississippi,Standard
ZIP Code 72396,Wynne,Cross,Standard
ZIP Code 72401,Jonesboro,Craighead,Standard
