ZIP CODE,City,County,Type
ZIP Code 37367,Pikeville,Bledsoe,Standard
ZIP Code 37369,Reliance,Polk,Standard
ZIP Code 37370,Riceville,Mcminn,Standard
ZIP Code 37371,Athens,Mcminn,P.O. Box
ZIP Code 37373,Sale Creek,Hamilton,Standard
ZIP Code 37374,Sequatchie,Marion,Standard
ZIP Code 37375,Sewanee,Franklin,Standard
ZIP Code 37376,Sherwood,Franklin,Standard
ZIP Code 37377,Signal Mountain,Hamilton,Standard
ZIP Code 37378,Smartt,Warren,P.O. Box
ZIP Code 37379,Soddy Daisy,Hamilton,Standard
ZIP Code 37380,South Pittsburg,Marion,Standard
ZIP Code 37381,Spring City,Rhea,Standard
ZIP Code 37382,Summitville,Coffee,P.O. Box
ZIP Code 37383,Sewanee,Franklin,Unique
ZIP Code 37384,Soddy Daisy,Hamilton,P.O. Box
ZIP Code 37385,Tellico Plains,Monroe,Standard
ZIP Code 37387,Tracy City,Grundy,Standard
ZIP Code 37388,Tullahoma,Coffee,Standard
ZIP Code 37389,Arnold AFB,Coffee,Standard
ZIP Code 37391,Turtletown,Polk,Standard
ZIP Code 37394,Viola,Warren,P.O. Box
ZIP Code 37396,Whiteside,Marion,Standard
ZIP Code 37397,Whitwell,Sequatchie,Standard
ZIP Code 37398,Winchester,Franklin,Standard
ZIP Code 37401,Chattanooga,Hamilton,P.O. Box
ZIP Code 37402,Chattanooga,Hamilton,Standard
ZIP Code 37403,Chattanooga,Hamilton,Standard
ZIP Code 37404,Chattanooga,Hamilton,Standard
ZIP Code 37405,Chattanooga,Hamilton,Standard
ZIP Code 37406,Chattanooga,Hamilton,Standard
ZIP Code 37407,Chattanooga,Hamilton,Standard
ZIP Code 37408,Chattanooga,Hamilton,Standard
ZIP Code 37409,Chattanooga,Hamilton,Standard
ZIP Code 37410,Chattanooga,Hamilton,Standard
ZIP Code 37411,Chattanooga,Hamilton,Standard
ZIP Code 37412,Chattanooga,Hamilton,Standard
ZIP Code 37414,Chattanooga,Hamilton,P.O. Box
ZIP Code 37415,Chattanooga,Hamilton,Standard
ZIP Code 37416,Chattanooga,Hamilton,Standard
ZIP Code 37419,Chattanooga,Hamilton,Standard
ZIP Code 37421,Chattanooga,Hamilton,Standard
ZIP Code 37422,Chattanooga,Hamilton,P.O. Box
ZIP Code 37424,Chattanooga,Hamilton,P.O. Box
ZIP Code 37450,Chattanooga,Hamilton,Standard
ZIP Code 37501,Memphis,Shelby,Unique
ZIP Code 37544,Memphis,Shelby,Unique
ZIP Code 37601,Johnson City,Washington,Standard
ZIP Code 37602,Johnson City,Washington,P.O. Box
ZIP Code 37604,Johnson City,Washington,Standard
ZIP Code 37605,Johnson City,Washington,P.O. Box
ZIP Code 37614,Johnson City,Washington,P.O. Box
ZIP Code 37615,Johnson City,Washington,Standard
ZIP Code 37616,Afton,Greene,Standard
