ZIP Code,City,County,Type
ZIP Code 22654,Star Tannery,Frederick,Standard
ZIP Code 22655,Stephens City,Frederick,Standard
ZIP Code 22656,Stephenson,Frederick,Standard
ZIP Code 22657,Strasburg,Shenandoah,Standard
ZIP Code 22660,Toms Brook,Shenandoah,Standard
ZIP Code 22663,White Post,Clarke,Standard
ZIP Code 22664,Woodstock,Shenandoah,Standard
ZIP Code 22701,Culpeper,Culpeper,Standard
ZIP Code 22709,Aroda,Madison,Standard
ZIP Code 22711,Banco,Madison,Standard
ZIP Code 22712,Bealeton,Fauquier,Standard
ZIP Code 22713,Boston,Culpeper,Standard
ZIP Code 22714,Brandy Station,Culpeper,Standard
ZIP Code 22715,Brightwood,Madison,Standard
ZIP Code 22716,Castleton,Rappahannock,Standard
ZIP Code 22718,Elkwood,Culpeper,Standard
ZIP Code 22719,Etlan,Madison,Standard
ZIP Code 22720,Goldvein,Fauquier,Standard
ZIP Code 22722,Haywood,Madison,Standard
ZIP Code 22723,Hood,Madison,Standard
ZIP Code 22724,Jeffersonton,Culpeper,Standard
ZIP Code 22725,Leon,Madison,Standard
ZIP Code 22726,Lignum,Culpeper,Standard
ZIP Code 22727,Madison,Madison,Standard
ZIP Code 22728,Midland,Fauquier,Standard
ZIP Code 22729,Mitchells,Culpeper,Standard
ZIP Code 22730,Oakpark,Madison,Standard
ZIP Code 22731,Pratts,Madison,Standard
ZIP Code 22732,Radiant,Madison,Standard
ZIP Code 22733,Rapidan,Culpeper,Standard
ZIP Code 22734,Remington,Fauquier,Standard
ZIP Code 22735,Reva,Madison,Standard
ZIP Code 22736,Richardsville,Culpeper,Standard
ZIP Code 22737,Rixeyville,Culpeper,Standard
ZIP Code 22738,Rochelle,Madison,Standard
ZIP Code 22739,Somerville,Fauquier,P.O. Box
ZIP Code 22740,Sperryville,Rappahannock,Standard
ZIP Code 22741,Stevensburg,Culpeper,Standard
ZIP Code 22742,Sumerduck,Fauquier,Standard
ZIP Code 22743,Syria,Madison,Standard
ZIP Code 22746,Viewtown,Culpeper,Standard
ZIP Code 22747,Washington,Rappahannock,Standard
