ZIP CODE,City,County,Type
ZIP Code 64077,Orrick,Ray,Standard
ZIP Code 64078,Peculiar,Cass,Standard
ZIP Code 64079,Platte City,Platte,Standard
ZIP Code 64080,Pleasant Hill,Cass,Standard
ZIP Code 64081,Lees Summit,Jackson,Standard
ZIP Code 64082,Lees Summit,Jackson,Standard
ZIP Code 64083,Raymore,Cass,Standard
ZIP Code 64084,Rayville,Ray,Standard
ZIP Code 64085,Richmond,Ray,Standard
ZIP Code 64086,Lees Summit,Jackson,Standard
ZIP Code 64088,Sibley,Jackson,Standard
ZIP Code 64089,Smithville,Clay,Standard
ZIP Code 64090,Strasburg,Cass,P.O. Box
ZIP Code 64092,Waldron,Platte,P.O. Box
ZIP Code 64093,Warrensburg,Johnson,Standard
ZIP Code 64096,Waverly,Lafayette,Standard
ZIP Code 64097,Wellington,Lafayette,Standard
ZIP Code 64098,Weston,Platte,Standard
ZIP Code 64101,Kansas City,Jackson,Standard
ZIP Code 64102,Kansas City,Jackson,Standard
ZIP Code 64105,Kansas City,Jackson,Standard
ZIP Code 64106,Kansas City,Jackson,Standard
ZIP Code 64108,Kansas City,Jackson,Standard
ZIP Code 64109,Kansas City,Jackson,Standard
ZIP Code 64110,Kansas City,Jackson,Standard
ZIP Code 64111,Kansas City,Jackson,Standard
ZIP Code 64112,Kansas City,Jackson,Standard
ZIP Code 64113,Kansas City,Jackson,Standard
ZIP Code 64114,Kansas City,Jackson,Standard
ZIP Code 64116,Kansas City,Clay,Standard
ZIP Code 64117,Kansas City,Clay,Standard
ZIP Code 64118,Kansas City,Clay,Standard
ZIP Code 64119,Kansas City,Clay,Standard
ZIP Code 64120,Kansas City,Jackson,Standard
ZIP Code 64121,Kansas City,Jackson,P.O. Box
ZIP Code 64123,Kansas City,Jackson,Standard
ZIP Code 64124,Kansas City,Jackson,Standard
ZIP Code 64125,Kansas City,Jackson,Standard
ZIP Code 64126,Kansas City,Jackson,Standard
ZIP Code 64127,Kansas City,Jackson,Standard
ZIP Code 64128,Kansas City,Jackson,Standard
ZIP Code 64129,Kansas City,Jackson,Standard
ZIP Code 64130,Kansas City,Jackson,Standard
ZIP Code 64131,Kansas City,Jackson,Standard
ZIP Code 64132,Kansas City,Jackson,Standard
ZIP Code 64133,Kansas City,Jackson,Standard
ZIP Code 64134,Kansas City,Jackson,Standard
ZIP Code 64136,Kansas City,Jackson,Standard
ZIP Code 64137,Kansas City,Jackson,Standard
ZIP Code 64138,Kansas City,Jackson,Standard
ZIP Code 64139,Kansas City,Jackson,Standard
ZIP Code 64141,Kansas City,Jackson,P.O. Box
ZIP Code 64144,Kansas City,Clay,Unique
ZIP Code 64145,Kansas City,Jackson,Standard
ZIP Code 64146,Kansas City,Jackson,Standard
ZIP Code 64147,Kansas City,Jackson,Standard
ZIP Code 64148,Kansas City,Jackson,P.O. Box
ZIP Code 64149,Kansas City,Jackson,Standard
ZIP Code 64150,Riverside,Platte,Standard
ZIP Code 64151,Kansas City,Platte,Standard
ZIP Code 64152,Kansas City,Platte,Standard
ZIP Code 64153,Kansas City,Platte,Standard
ZIP Code 64154,Kansas City,Platte,Standard
ZIP Code 64155,Kansas City,Clay,Standard
ZIP Code 64156,Kansas City,Clay,Standard
ZIP Code 64157,Kansas City,Clay,Standard
ZIP Code 64158,Kansas City,Clay,Standard
ZIP Code 64161,Kansas City,Clay,Standard
ZIP Code 64162,Kansas City,Clay,Unique
ZIP Code 64163,Kansas City,Platte,Standard
ZIP Code 64164,Kansas City,Platte,Standard
ZIP Code 64165,Kansas City,Clay,Standard
ZIP Code 64166,Kansas City,Clay,Standard
ZIP Code 64167,Kansas City,Clay,Standard
