ZIP Code,City,County,Type
ZIP Code 58572,Sterling,Burleigh,Standard
ZIP Code 58573,Strasburg,Emmons,Standard
ZIP Code 58575,Turtle Lake,Mclean,Standard
ZIP Code 58576,Underwood,Mclean,Standard
ZIP Code 58577,Washburn,Mclean,Standard
ZIP Code 58579,Wilton,Mclean,Standard
ZIP Code 58580,Zap,Mercer,Standard
ZIP Code 58581,Zeeland,Mcintosh,Standard
ZIP Code 58601,Dickinson,Stark,Standard
ZIP Code 58602,Dickinson,Stark,P.O. Box
ZIP Code 58620,Amidon,Slope,Standard
ZIP Code 58621,Beach,Golden Valley,Standard
ZIP Code 58622,Belfield,Stark,Standard
ZIP Code 58623,Bowman,Bowman,Standard
ZIP Code 58625,Dodge,Dunn,Standard
ZIP Code 58626,Dunn Center,Dunn,Standard
ZIP Code 58627,Fairfield,Billings,Standard
ZIP Code 58630,Gladstone,Stark,Standard
ZIP Code 58631,Glen Ullin,Morton,Standard
ZIP Code 58632,Golva,Golden Valley,Standard
ZIP Code 58634,Grassy Butte,Mckenzie,Standard
ZIP Code 58636,Halliday,Dunn,Standard
ZIP Code 58638,Hebron,Morton,Standard
ZIP Code 58639,Hettinger,Adams,Standard
ZIP Code 58640,Killdeer,Dunn,Standard
ZIP Code 58641,Lefor,Stark,Standard
ZIP Code 58642,Manning,Dunn,Standard
ZIP Code 58643,Marmarth,Slope,Standard
ZIP Code 58644,Marshall,Dunn,Standard
ZIP Code 58645,Medora,Billings,Standard
ZIP Code 58646,Mott,Hettinger,Standard
ZIP Code 58647,New England,Hettinger,Standard
ZIP Code 58649,Reeder,Adams,Standard
ZIP Code 58650,Regent,Hettinger,Standard
ZIP Code 58651,Rhame,Bowman,Standard
ZIP Code 58652,Richardton,Stark,Standard
ZIP Code 58653,Scranton,Bowman,Standard
ZIP Code 58654,Sentinel Butte,Golden Valley,Standard
ZIP Code 58655,South Heart,Stark,Standard
ZIP Code 58656,Taylor,Stark,Standard
ZIP Code 58701,Minot,Ward,Standard
ZIP Code 58702,Minot,Ward,P.O. Box
ZIP Code 58703,Minot,Ward,Standard
ZIP Code 58704,Minot AFB,Ward,Standard
ZIP Code 58705,Minot AFB,Ward,Standard
ZIP Code 58707,Minot,Ward,Unique
ZIP Code 58710,Anamoose,McHenry,Standard
ZIP Code 58711,Antler,Bottineau,Standard
ZIP Code 58712,Balfour,McHenry,Standard
